Order ID,Order Date,Order Priority,Order Quantity,Unit Price,Main Sale,Shipping Cost,Including Shipping cost,Profit, Revenue,Ship Mode,Customer Name,Region,,,,,
34661,20-01-2010,Critical,26,33.98,883.48,19.99,903.47,-175.47,728,Regular Air,Nathan Mautz,New Brunswick,,,,,
34662,10-01-2012,Critical,35,370.98,12984.3,99,13083.3,95.06,13178.36,Delivery Truck,Darrin Sayre,Quebec,,,,,
34663,06-07-2011,Not Specified,38,808.49,30722.62,55.3,30777.92,11562.08,42340,Delivery Truck,Nick Crebassa,Saskachewan,,,,,
34689,23-11-2009,Low,36,16.91,608.76,6.25,615.01,-39.5,575.51,Regular Air,Brad Thomas,Quebec,,,,,
34691,14-01-2009,Critical,27,7.77,209.79,9.23,219.02,-168.75,50.27,Regular Air,Clytie Kelty,Ontario,,,,,
34691,14-01-2009,Critical,23,306.14,7041.22,26.53,7067.75,1425.11,8492.86,Delivery Truck,Clytie Kelty,Ontario,,,,,
34691,14-01-2009,Critical,13,18.97,246.61,9.54,256.15,-7.39,248.76,Express Air,Clytie Kelty,Ontario,,,,,
34694,28-04-2011,Low,11,4.48,49.28,7.24,56.52,-37.32,19.2,Regular Air,Elizabeth Moffitt,Quebec,,,,,
34721,01-11-2010,Not Specified,46,10.23,470.58,4.68,475.26,-10.21,465.05,Regular Air,Bart Watters,British Columbia,,,,,
34723,09-12-2012,Medium,4,1500.97,6003.88,29.7,6033.58,-3001.28,3032.3,Delivery Truck,Neoma Murray,Saskachewan,,,,,
34723,09-12-2012,Medium,46,80.97,3724.62,30.06,3754.68,579.79,4334.47,Delivery Truck,Neoma Murray,Saskachewan,,,,,
34723,09-12-2012,Medium,29,65.99,1913.71,8.99,1922.7,79.32,2002.02,Regular Air,Neoma Murray,Saskachewan,,,,,
34725,27-07-2011,Low,14,138.14,1933.96,35,1968.96,-524.74,1444.22,Regular Air,Fred McMath,Quebec,,,,,
34727,13-03-2011,Low,20,8.04,160.8,8.94,169.74,-114.41,55.33,Express Air,Dorris Love,Quebec,,,,,
34753,18-01-2010,Not Specified,7,20.99,146.93,0.99,147.92,-63.7,84.22,Regular Air,Barbara Fisher,British Columbia,,,,,
34754,04-06-2012,Critical,16,37.94,607.04,5.08,612.12,235.51,847.63,Regular Air,Patrick Jones,New Brunswick,,,,,
34757,28-05-2012,High,40,6.48,259.2,6.22,265.42,-107.06,158.36,Express Air,Neoma Murray,Saskachewan,,,,,
34785,25-01-2010,Critical,45,400.98,18044.1,42.52,18086.62,-969.05,17117.57,Delivery Truck,Jim Sink,Ontario,,,,,
34787,28-02-2010,Low,14,30.98,433.72,8.99,442.71,14.61,457.32,Regular Air,Sean Wendt,British Columbia,,,,,
34788,09-11-2009,High,4,5.98,23.92,5.15,29.07,-10.7,18.37,Regular Air,Alan Hwang,Ontario,,,,,
34791,07-05-2011,Medium,37,7.59,280.83,4,284.83,33.81,318.64,Regular Air,Mary O'Rourke,British Columbia,,,,,
34791,07-05-2011,Medium,9,104.85,943.65,19.99,963.64,271.5,1235.14,Regular Air,Mary O'Rourke,British Columbia,,,,,
34816,05-11-2010,Not Specified,29,41.71,1209.59,4.5,1214.09,267.16,1481.25,Regular Air,Sally Knutson,British Columbia,,,,,
34816,05-11-2010,Not Specified,43,60.98,2622.14,19.99,2642.13,590.77,3232.9,Regular Air,Sally Knutson,British Columbia,,,,,
34822,10-07-2012,Not Specified,23,43.98,1011.54,1.99,1013.53,323.73,1337.26,Regular Air,Nathan Cano,British Columbia,,,,,
34849,12-10-2010,Critical,3,4.13,12.39,0.5,12.89,-2.83,10.06,Regular Air,Lycoris Saunders,Saskachewan,,,,,
34849,12-10-2010,Critical,22,4.73,104.06,1.52,105.58,19.77,125.35,Regular Air,Lycoris Saunders,Saskachewan,,,,,
34849,12-10-2010,Critical,3,419.19,1257.57,19.99,1277.56,-434.81,842.75,Regular Air,Lycoris Saunders,Saskachewan,,,,,
34852,05-09-2012,Low,26,2.08,54.08,1.49,55.57,-10.95,44.62,Regular Air,Rob Dowd,British Columbia,,,,,
34853,29-09-2011,Critical,49,13.73,672.77,6.85,679.62,-74.51,605.11,Regular Air,Matt Abelman,British Columbia,,,,,
34880,16-09-2009,High,44,6.48,285.12,5.19,290.31,-62.43,227.88,Regular Air,Philip Brown,Prince Edward Island,,,,,
34881,07-02-2011,Medium,37,4.98,184.26,4.95,189.21,-85.01,104.2,Regular Air,Caroline Jumper,Quebec,,,,,
34882,24-07-2009,Critical,43,1.88,80.84,1.49,82.33,-15.1,67.23,Regular Air,Carol Triggs,Quebec,,,,,
34883,04-11-2009,Critical,31,35.99,1115.69,5.99,1121.68,248.67,1370.35,Regular Air,Pete Takahito,Ontario,,,,,
34913,22-11-2011,Medium,15,6.81,102.15,5.48,107.63,-29.89,77.74,Regular Air,William Brown,Saskachewan,,,,,
34916,09-08-2010,High,3,4.82,14.46,5.72,20.18,10.04,30.22,Express Air,Theresa Swint,Quebec,,,,,
34918,23-10-2009,Medium,12,180.98,2171.76,26.2,2197.96,273.27,2471.23,Delivery Truck,Amy Cox,Ontario,,,,,
34918,23-10-2009,Medium,25,7.28,182,7.98,189.98,-60.61,129.37,Regular Air,Amy Cox,Ontario,,,,,
34948,12-01-2010,Critical,15,68.81,1032.15,60,1092.15,-403.74,688.41,Delivery Truck,Catherine Glotzbach,Alberta,,,,,
34976,24-11-2012,Medium,45,95.95,4317.75,74.35,4392.1,-1523.77,2868.33,Delivery Truck,Lauren Leatherbury,Alberta,,,,,
34976,24-11-2012,Medium,29,5.98,173.42,5.46,178.88,-64.53,114.35,Regular Air,Lauren Leatherbury,Alberta,,,,,
34978,04-02-2011,High,49,3.52,172.48,6.83,179.31,-269.91,-90.6,Regular Air,Carlos Soltero,Prince Edward Island,,,,,
34979,28-09-2010,Critical,15,39.48,592.2,1.99,594.19,62.93,657.12,Regular Air,Quincy Jones,Alberta,,,,,
34980,02-08-2010,Not Specified,7,18.65,130.55,3.77,134.32,100.77,235.09,Regular Air,Victoria Pisteka,British Columbia,,,,,
34980,02-08-2010,Not Specified,25,34.76,869,5.49,874.49,120.02,994.51,Express Air,Victoria Pisteka,British Columbia,,,,,
34980,02-08-2010,Not Specified,12,46.89,562.68,5.1,567.78,148.34,716.12,Regular Air,Victoria Pisteka,British Columbia,,,,,
35011,10-12-2012,Not Specified,14,10.98,153.72,3.37,157.09,-2.31,154.78,Regular Air,Luke Weiss,British Columbia,,,,,
35012,08-06-2012,Medium,10,11.97,119.7,4.98,124.68,-16.38,108.3,Regular Air,Thomas Boland,Ontario,,,,,
35012,08-06-2012,Medium,11,195.99,2155.89,4.2,2160.09,-165.95,1994.14,Regular Air,Thomas Boland,Ontario,,,,,
35040,18-04-2012,Not Specified,44,10.9,479.6,7.46,487.06,-146.37,340.69,Regular Air,Jack O'Briant,Saskachewan,,,,,
35041,15-04-2009,Not Specified,28,15.16,424.48,15.09,439.57,-200.86,238.71,Regular Air,Jasper Cacioppo,Quebec,,,,,
35042,02-12-2010,Not Specified,23,50.98,1172.54,6.5,1179.04,-12.51,1166.53,Regular Air,Michael Dominguez,Ontario,,,,,
35043,19-07-2010,Not Specified,45,2.62,117.9,0.8,118.7,37.99,156.69,Express Air,Maribeth Yedwab,Saskachewan,,,,,
35043,19-07-2010,Not Specified,9,125.99,1133.91,8.08,1141.99,-287.99,854,Regular Air,Maribeth Yedwab,Saskachewan,,,,,
35045,02-04-2012,Medium,44,13.48,593.12,4.51,597.63,-10.33,587.3,Regular Air,Darrin Martin,Manitoba,,,,,
35046,24-07-2010,Medium,21,7.1,149.1,6.05,155.15,-54.67,100.48,Express Air,Cari Sayre,Alberta,,,,,
35046,24-07-2010,Medium,13,284.98,3704.74,69.55,3774.29,-113.08,3661.21,Delivery Truck,Cari Sayre,Alberta,,,,,
35046,24-07-2010,Medium,45,107.53,4838.85,5.81,4844.66,1759.72,6604.38,Express Air,Cari Sayre,Alberta,,,,,
35047,09-06-2010,Medium,31,4.71,146.01,0.7,146.71,-7.06,139.65,Regular Air,Charlotte Melton,Northwest Territories,,,,,
35077,07-10-2011,High,29,2.94,85.26,0.96,86.22,-2.07,84.15,Regular Air,Michael Dominguez,Ontario,,,,,
35079,14-08-2010,High,13,4.98,64.74,4.95,69.69,-30.69,39,Regular Air,Darren Budd,Ontario,,,,,
35079,14-08-2010,High,32,60.98,1951.36,19.99,1971.35,559.59,2530.94,Express Air,Darren Budd,Ontario,,,,,
35104,22-04-2012,High,1,29.99,29.99,5.5,35.49,-74.45,-38.96,Regular Air,Bill Donatelli,Ontario,,,,,
35104,22-04-2012,High,18,19.94,358.92,14.87,373.79,-44.21,329.58,Regular Air,Bill Donatelli,Ontario,,,,,
35110,18-10-2011,High,14,896.99,12557.86,19.99,12577.85,5065.51,17643.36,Regular Air,Mike Caudle,Ontario,,,,,
35110,18-10-2011,High,49,29.89,1464.61,1.99,1466.6,485.95,1952.55,Regular Air,Mike Caudle,Ontario,,,,,
35111,05-06-2010,Critical,39,23.99,935.61,6.71,942.32,256.16,1198.48,Regular Air,Sung Pak,Alberta,,,,,
35136,08-10-2009,Critical,23,2.94,67.62,0.81,68.43,17.17,85.6,Regular Air,Peter Fuller,Saskachewan,,,,,
35137,17-07-2010,High,41,5.34,218.94,2.99,221.93,7.3,229.23,Express Air,Joe Elijah,Manitoba,,,,,
35137,17-07-2010,High,47,23.99,1127.53,6.71,1134.24,283.79,1418.03,Regular Air,Joe Elijah,Manitoba,,,,,
35139,18-01-2010,High,29,8.69,252.01,2.99,255,53.05,308.05,Regular Air,Lauren Leatherbury,Alberta,,,,,
35139,18-01-2010,High,3,3502.14,10506.42,8.73,10515.15,-8389.47,2125.68,Delivery Truck,Lauren Leatherbury,British Columbia,,,,,
35139,18-01-2010,High,25,34.58,864.5,8.99,873.49,76.87,950.36,Regular Air,Lauren Leatherbury,British Columbia,,,,,
35139,18-01-2010,High,32,12.21,390.72,4.81,395.53,-14.98,380.55,Regular Air,Lauren Leatherbury,British Columbia,,,,,
35141,11-09-2010,Medium,29,67.28,1951.12,19.99,1971.11,469.28,2440.39,Regular Air,Jennifer Braxton,Prince Edward Island,,,,,
35142,22-04-2010,Low,11,20.24,222.64,6.67,229.31,89.29,318.6,Regular Air,Joel Jenkins,Ontario,,,,,
35173,13-03-2012,Not Specified,29,240.98,6988.42,60.2,7048.62,341.98,7390.6,Delivery Truck,Mike Pelletier,Alberta,,,,,
35173,13-03-2012,Not Specified,13,125.99,1637.87,8.08,1645.95,29.56,1675.51,Regular Air,Mike Pelletier,Alberta,,,,,
35200,05-02-2009,Medium,15,9.98,149.7,12.52,162.22,-102.93,59.29,Regular Air,Ricardo Block,Yukon,,,,,
35201,04-06-2010,Low,18,10.97,197.46,6.5,203.96,-75.81,128.15,Regular Air,Brad Thomas,Quebec,,,,,
35238,28-04-2011,Low,27,65.99,1781.73,5.63,1787.36,153.8,1941.16,Express Air,Jack O'Briant,Saskachewan,,,,,
35239,12-11-2011,Critical,21,5.28,110.88,6.26,117.14,-77.08,40.06,Regular Air,Barry Blumstein,British Columbia,,,,,
35239,12-11-2011,Critical,38,59.76,2270.88,9.71,2280.59,474.98,2755.57,Regular Air,Barry Blumstein,British Columbia,,,,,
35265,29-11-2010,Not Specified,4,30.56,122.24,2.99,125.23,8.43,133.66,Regular Air,Sean Braxton,Manitoba,,,,,
35265,29-11-2010,Not Specified,16,33.94,543.04,19.19,562.23,-112.88,449.35,Delivery Truck,Sean Braxton,Manitoba,,,,,
35265,29-11-2010,Not Specified,2,9.49,18.98,5.76,24.74,-28.14,-3.4,Regular Air,Sean Braxton,Manitoba,,,,,
35266,10-01-2011,Not Specified,39,5.84,227.76,1.2,228.96,33.5,262.46,Regular Air,Beth Thompson,Northwest Territories,,,,,
35266,10-01-2011,Not Specified,28,218.75,6125,69.64,6194.64,-998.94,5195.7,Delivery Truck,Beth Thompson,Northwest Territories,,,,,
35271,26-07-2010,High,19,65.99,1253.81,8.99,1262.8,64.53,1327.33,Regular Air,Dean Percer,Nova Scotia,,,,,
35296,21-03-2011,Low,7,65.99,461.93,3.99,465.92,-165.63,300.29,Regular Air,Evan Henry,Quebec,,,,,
35299,10-08-2012,Not Specified,41,99.99,4099.59,19.99,4119.58,907.67,5027.25,Regular Air,Randy Bradley,Saskachewan,,,,,
35300,02-03-2010,Medium,10,2.89,28.9,0.49,29.39,7.15,36.54,Regular Air,Dan Reichenbach,Prince Edward Island,,,,,
35300,02-03-2010,Medium,35,41.32,1446.2,8.66,1454.86,126.03,1580.89,Regular Air,Dan Reichenbach,Prince Edward Island,,,,,
35300,02-03-2010,Medium,13,8.95,116.35,2.01,118.36,29.62,147.98,Regular Air,Dan Reichenbach,Prince Edward Island,,,,,
35302,07-06-2010,Medium,6,30.98,185.88,5.76,191.64,17.57,209.21,Regular Air,Dennis Kane,Quebec,,,,,
35302,07-06-2010,Medium,13,125.99,1637.87,7.69,1645.56,-228.18,1417.38,Regular Air,Dennis Kane,Quebec,,,,,
35360,18-04-2011,Critical,4,8.88,35.52,6.28,41.8,-16.39,25.41,Regular Air,Yana Sorensen,Quebec,,,,,
35361,06-04-2009,Medium,40,18.97,758.8,9.03,767.83,67.03,834.86,Express Air,Corey Lock,British Columbia,,,,,
35361,06-04-2009,Medium,37,8.34,308.58,4.82,313.4,-5.05,308.35,Regular Air,Corey Lock,British Columbia,,,,,
35364,12-12-2009,Critical,16,4.28,68.48,5.68,74.16,-54.75,19.41,Regular Air,Lisa DeCherney,British Columbia,,,,,
35364,12-12-2009,Critical,29,376.13,10907.77,85.63,10993.4,-871.52,10121.89,Delivery Truck,Lisa DeCherney,British Columbia,,,,,
35364,12-12-2009,Critical,37,424.21,15695.77,110.2,15805.97,455.02,16260.99,Delivery Truck,Lisa DeCherney,British Columbia,,,,,
35364,12-12-2009,Critical,8,195.99,1567.92,8.99,1576.91,-554.44,1022.47,Regular Air,Lisa DeCherney,British Columbia,,,,,
35366,12-07-2011,Low,23,6.48,149.04,7.81,156.85,-98.42,58.43,Regular Air,Raymond Book,Alberta,,,,,
35392,23-02-2012,High,9,6.48,58.32,9.68,68,-50.2,17.8,Regular Air,Erin Mull,New Brunswick,,,,,
35399,21-01-2011,Low,38,4.91,186.58,5.68,192.26,-120.12,72.14,Regular Air,Karen Bern,Saskachewan,,,,,
35425,28-03-2010,Not Specified,25,3.58,89.5,5.47,94.97,-88.19,6.78,Regular Air,Tracy Blumstein,Saskachewan,,,,,
35425,28-03-2010,Not Specified,45,1.81,81.45,0.75,82.2,-4.04,78.16,Regular Air,Tracy Blumstein,Saskachewan,,,,,
35426,03-10-2010,High,5,10.31,51.55,1.79,53.34,3.85,57.19,Regular Air,Phillina Ober,Alberta,,,,,
35430,25-03-2010,Low,16,110.98,1775.68,13.99,1789.67,608.74,2398.41,Regular Air,Liz Willingham,Ontario,,,,,
35430,25-03-2010,Low,48,2.84,136.32,0.93,137.25,9.5,146.75,Regular Air,Liz Willingham,Ontario,,,,,
35430,25-03-2010,Low,31,65.99,2045.69,8.99,2054.68,173.93,2228.61,Regular Air,Liz Willingham,Ontario,,,,,
35456,01-11-2012,Critical,37,1.26,46.62,0.7,47.32,-19.81,27.51,Regular Air,Cindy Chapman,Yukon,,,,,
35457,07-12-2009,Low,45,70.97,3193.65,3.5,3197.15,1102.58,4299.73,Regular Air,Georgia Rosenberg,New Brunswick,,,,,
35461,01-06-2009,Critical,11,4.49,49.39,1.49,50.88,3.5,54.38,Regular Air,Julie Kriz,Manitoba,,,,,
35461,01-06-2009,Critical,30,3.68,110.4,1.32,111.72,-25.99,85.73,Regular Air,Julie Kriz,Manitoba,,,,,
35490,07-12-2010,High,7,5.84,40.88,1.2,42.08,2.08,44.16,Express Air,Victoria Brennan,Alberta,,,,,
35490,07-12-2010,High,41,35.99,1475.59,1.1,1476.69,432.52,1909.21,Regular Air,Victoria Brennan,Alberta,,,,,
35492,10-02-2012,Medium,36,12.64,455.04,4.98,460.02,83.51,543.53,Express Air,Janet Martin,Quebec,,,,,
35494,14-02-2011,Medium,18,111.96,2015.28,69,2084.28,-270.57,1813.71,Regular Air,Joni Wasserman,Quebec,,,,,
35522,25-10-2010,Low,27,99.99,2699.73,19.99,2719.72,231.46,2951.18,Regular Air,Michael Granlund,British Columbia,,,,,
35554,24-09-2012,Not Specified,34,130.98,4453.32,54.74,4508.06,-614.37,3893.69,Delivery Truck,Darren Budd,Ontario,,,,,
35555,04-03-2011,Medium,50,243.98,12199,43.32,12242.32,1902.99,14145.31,Delivery Truck,James Lanier,Ontario,,,,,
35555,04-03-2011,Medium,15,4.89,73.35,4.93,78.28,-70.31,7.97,Regular Air,James Lanier,Ontario,,,,,
35555,04-03-2011,Medium,2,4.98,9.96,0.8,10.76,-4.72,6.04,Regular Air,James Lanier,Ontario,,,,,
35558,15-09-2009,Critical,2,13.79,27.58,8.78,36.36,-22.12,14.24,Regular Air,Carlos Soltero,Prince Edward Island,,,,,
35584,03-05-2011,Medium,15,9.71,145.65,9.45,155.1,-98.23,56.87,Express Air,Joel Jenkins,Ontario,,,,,
35587,10-11-2011,Critical,43,4.82,207.26,5.72,212.98,-144.24,68.74,Regular Air,Barry Pond,British Columbia,,,,,
35588,13-06-2010,Low,32,58.14,1860.48,36.61,1897.09,-694.9,1202.19,Delivery Truck,Cathy Prescott,Ontario,,,,,
35590,02-12-2012,Critical,4,99.99,399.96,19.99,419.95,-263.95,156,Regular Air,Ryan Crowe,Manitoba,,,,,
35649,09-10-2011,Medium,9,4.82,43.38,1.49,44.87,3.9,48.77,Regular Air,Justin Hirsh,British Columbia,,,,,
35649,09-10-2011,Medium,25,6.48,162,5.74,167.74,-42.37,125.37,Regular Air,Justin Hirsh,British Columbia,,,,,
35652,21-09-2010,Low,21,100.98,2120.58,26.22,2146.8,226.63,2373.43,Delivery Truck,Rick Wilson,Alberta,,,,,
35684,03-08-2011,Low,10,96.45,964.5,13.99,978.49,18.77,997.26,Regular Air,Cari Sayre,Alberta,,,,,
35686,02-10-2010,High,48,6.48,311.04,9.17,320.21,-254.68,65.53,Regular Air,Andrew Roberts,Alberta,,,,,
35687,18-11-2011,Not Specified,48,12.64,606.72,4.98,611.7,115.24,726.94,Express Air,Gary Hwang,Manitoba,,,,,
35712,23-10-2012,High,42,100.97,4240.74,7.18,4247.92,1174.02,5421.94,Regular Air,Steve Nguyen,Ontario,,,,,
35712,23-10-2012,High,24,5.28,126.72,8.16,134.88,-122.21,12.67,Regular Air,Steve Nguyen,Ontario,,,,,
35713,17-10-2012,Medium,49,28.53,1397.97,1.49,1399.46,590.04,1989.5,Regular Air,Phillip Breyer,Ontario,,,,,
35744,21-03-2009,Not Specified,44,55.94,2461.36,6.55,2467.91,401.85,2869.76,Regular Air,Tonja Turnell,Alberta,,,,,
35776,04-02-2009,Medium,9,12.97,116.73,1.49,118.22,32.68,150.9,Regular Air,Gene McClure,Manitoba,,,,,
35776,04-02-2009,Medium,36,5.81,209.16,3.37,212.53,-32.15,180.38,Regular Air,Gene McClure,Manitoba,,,,,
35777,08-09-2010,Critical,35,4.13,144.55,1.23,145.78,5.91,151.69,Regular Air,Dianna Arnett,Newfoundland,,,,,
35780,17-01-2011,Medium,6,4.28,25.68,1.6,27.28,-4.5,22.78,Regular Air,Chris McAfee,British Columbia,,,,,
35782,05-08-2011,Low,42,165.98,6971.16,19.99,6991.15,2097.1,9088.25,Regular Air,Julie Kriz,Manitoba,,,,,
35782,05-08-2011,Low,13,105.49,1371.37,41.64,1413.01,-450.1,962.91,Delivery Truck,Julie Kriz,Manitoba,,,,,
35811,03-01-2012,Critical,49,15.57,762.93,1.39,764.32,352.41,1116.73,Regular Air,Chuck Clark,Alberta,,,,,
35811,03-01-2012,Critical,6,1.76,10.56,0.7,11.26,-3.24,8.02,Regular Air,Chuck Clark,Alberta,,,,,
35812,22-01-2010,Critical,24,113.98,2735.52,30,2765.52,-112.62,2652.9,Delivery Truck,Barbara Fisher,British Columbia,,,,,
35812,22-01-2010,Critical,2,30.73,61.46,4,65.46,-147.81,-82.35,Regular Air,Barbara Fisher,British Columbia,,,,,
35812,22-01-2010,Critical,19,47.9,910.1,5.86,915.96,307.64,1223.6,Regular Air,Barbara Fisher,British Columbia,,,,,
35813,21-04-2009,Critical,21,363.25,7628.25,19.99,7648.24,2347.18,9995.42,Express Air,Tracy Collins,Manitoba,,,,,
35813,21-04-2009,Critical,21,7.59,159.39,4,163.39,-9.81,153.58,Express Air,Tracy Collins,Manitoba,,,,,
35814,27-03-2012,High,11,29.18,320.98,8.55,329.53,154.02,483.55,Regular Air,Karen Carlisle,British Columbia,,,,,
35840,29-05-2010,High,36,4.91,176.76,0.5,177.26,81.63,258.89,Regular Air,Ashley Jarboe,Yukon,,,,,
35840,29-05-2010,High,49,85.99,4213.51,0.99,4214.5,1181.81,5396.31,Regular Air,Ashley Jarboe,Yukon,,,,,
35841,08-05-2011,Medium,23,9.9,227.7,1.39,229.09,94.39,323.48,Regular Air,Mathew Reese,Quebec,,,,,
35841,08-05-2011,Medium,48,125.99,6047.52,8.08,6055.6,1448.33,7503.93,Regular Air,Mathew Reese,Quebec,,,,,
35842,24-05-2012,High,18,2.88,51.84,0.99,52.83,11.55,64.38,Regular Air,Susan Pistek,Saskachewan,,,,,
35845,06-01-2011,High,15,376.13,5641.95,85.63,5727.58,-712.53,5015.05,Delivery Truck,Deanra Eno,Quebec,,,,,
35847,30-01-2009,Critical,23,15.98,367.54,8.99,376.53,-144.27,232.26,Express Air,Eugene Barchas,Northwest Territories,,,,,
35875,14-06-2011,High,31,10.98,340.38,3.37,343.75,28.47,372.22,Regular Air,Cynthia Delaney,British Columbia,,,,,
35877,25-05-2010,High,30,4.28,128.4,5.68,134.08,-100.61,33.47,Regular Air,Erin Creighton,Ontario,,,,,
35878,13-08-2010,Medium,11,40.99,450.89,17.48,468.37,48.88,517.25,Regular Air,Cari MacIntyre,Ontario,,,,,
35878,13-08-2010,Medium,45,3.6,162,2.2,164.2,-7.71,156.49,Regular Air,Cari MacIntyre,Ontario,,,,,
35905,19-02-2012,Low,20,1.68,33.6,1.57,35.17,-17.18,17.99,Express Air,Deanra Eno,Quebec,,,,,
35908,12-12-2010,Not Specified,40,5.78,231.2,7.64,238.84,-160.21,78.63,Regular Air,Brad Eason,Ontario,,,,,
35908,12-12-2010,Not Specified,45,12.21,549.45,4.81,554.26,-30.27,523.99,Express Air,Brad Eason,Ontario,,,,,
35910,24-11-2010,High,28,35.99,1007.72,3.3,1011.02,334.53,1345.55,Express Air,Kristen Hastings,Saskachewan,,,,,
35910,24-11-2010,High,25,6.48,162,8.4,170.4,-121.18,49.22,Regular Air,Kristen Hastings,Saskachewan,,,,,
35910,24-11-2010,High,36,20.99,755.64,1.25,756.89,-0.65,756.24,Regular Air,Kristen Hastings,Saskachewan,,,,,
35936,21-01-2009,Medium,41,7.84,321.44,4.71,326.15,-10.38,315.77,Regular Air,Roy Phan,Alberta,,,,,
35936,21-01-2009,Medium,40,105.34,4213.6,24.49,4238.09,813.33,5051.42,Regular Air,Roy Phan,Alberta,,,,,
35938,17-11-2012,Not Specified,6,280.98,1685.88,57,1742.88,-448.25,1294.63,Delivery Truck,Bart Folk,British Columbia,,,,,
35938,17-11-2012,Not Specified,48,14.03,673.44,9.37,682.81,-226.62,456.19,Regular Air,Bart Folk,British Columbia,,,,,
35940,27-05-2010,Critical,47,2.88,135.36,5.33,140.69,-162.61,-21.92,Regular Air,James Galang,New Brunswick,,,,,
35968,03-03-2012,Not Specified,21,6.23,130.83,6.97,137.8,-74.44,63.36,Regular Air,Barry Weirich,British Columbia,,,,,
36001,28-03-2011,Low,45,22.38,1007.1,15.1,1022.2,-78.36,943.84,Regular Air,Michelle Lonsdale,Northwest Territories,,,,,
36001,28-03-2011,Low,47,12.95,608.65,4.98,613.63,51.82,665.45,Regular Air,Michelle Lonsdale,Northwest Territories,,,,,
36003,31-10-2010,Medium,40,4.91,196.4,5.68,202.08,-115.35,86.74,Regular Air,Linda Southworth,Manitoba,,,,,
36003,31-10-2010,Medium,48,19.98,959.04,5.77,964.81,349.82,1314.63,Regular Air,Linda Southworth,Manitoba,,,,,
36005,17-09-2010,Low,1,14.98,14.98,7.69,22.67,-16.54,6.13,Express Air,Fred McMath,Newfoundland,,,,,
36033,19-12-2009,Not Specified,15,4.98,74.7,4.62,79.32,-54.01,25.31,Express Air,Michael Stewart,British Columbia,,,,,
36034,16-10-2012,High,10,1.76,17.6,0.7,18.3,-1.02,17.28,Regular Air,Clay Ludtke,Quebec,,,,,
36038,16-08-2012,High,26,3.28,85.28,5,90.28,-89.06,1.22,Regular Air,Alex Russell,Alberta,,,,,
36065,17-02-2010,High,31,16.98,526.38,12.39,538.77,-63.98,474.79,Regular Air,Dionis Lloyd,Quebec,,,,,
36067,04-07-2009,High,37,165.2,6112.4,19.99,6132.39,1499.94,7632.33,Express Air,Dave Poirier,British Columbia,,,,,
36068,05-02-2009,Critical,23,279.81,6435.63,23.19,6458.82,1243.17,7701.99,Delivery Truck,Anthony Johnson,British Columbia,,,,,
36069,05-12-2009,Low,13,35.94,467.22,6.66,473.88,107.74,581.62,Regular Air,Ashley Jarboe,Yukon,,,,,
36069,05-12-2009,Low,15,170.98,2564.7,13.99,2578.69,966.81,3545.5,Regular Air,Ashley Jarboe,Yukon,,,,,
36069,05-12-2009,Low,20,4.98,99.6,7.44,107.04,-92.01,15.03,Regular Air,Ashley Jarboe,Yukon,,,,,
36099,17-09-2010,Low,32,2.88,92.16,0.7,92.86,5.72,98.58,Regular Air,Neil Ducich,British Columbia,,,,,
36099,17-09-2010,Low,15,64.65,969.75,35,1004.75,-503.8,500.95,Regular Air,Neil Ducich,British Columbia,,,,,
36101,20-08-2012,High,3,140.98,422.94,53.48,476.42,-271.26,205.16,Delivery Truck,Ann Steele,Alberta,,,,,
36102,20-05-2010,Not Specified,36,12.07,434.52,6.2,440.72,36.39,477.11,Regular Air,Gene McClure,Manitoba,,,,,
36103,29-04-2012,Critical,10,4.82,48.2,5.72,53.92,-28.85,25.07,Regular Air,Nathan Mautz,New Brunswick,,,,,
36103,29-04-2012,Critical,45,35.99,1619.55,0.99,1620.54,701.66,2322.2,Regular Air,Nathan Mautz,New Brunswick,,,,,
36130,13-09-2012,Critical,23,17.98,413.54,4,417.54,-113.8,303.74,Regular Air,Lindsay Shagiari,Ontario,,,,,
36131,17-05-2009,High,43,8.34,358.62,1.43,360.05,151.27,511.32,Regular Air,Aleksandra Gannaway,Saskachewan,,,,,
36131,17-05-2009,High,26,4.98,129.48,6.07,135.55,-83.42,52.13,Regular Air,Aleksandra Gannaway,Saskachewan,,,,,
36131,17-05-2009,High,26,19.84,515.84,4.1,519.94,120.18,640.12,Regular Air,Aleksandra Gannaway,British Columbia,,,,,
36132,09-04-2012,Low,3,236.97,710.91,59.24,770.15,-572.69,197.46,Delivery Truck,Hallie Redmond,Ontario,,,,,
36133,20-08-2011,Medium,6,19.98,119.88,8.68,128.56,-7.84,120.72,Regular Air,Katrina Willman,Ontario,,,,,
36134,22-11-2010,Low,6,155.99,935.94,8.99,944.93,-413.33,531.61,Regular Air,Grant Carroll,Northwest Territories,,,,,
36135,30-05-2011,Not Specified,33,35.99,1187.67,3.3,1190.97,381.17,1572.14,Regular Air,Beth Paige,Northwest Territories,,,,,
36160,22-11-2012,Low,12,205.99,2471.88,8.99,2480.87,79.54,2560.41,Express Air,Bryan Spruell,British Columbia,,,,,
36161,16-01-2010,Critical,6,4.49,26.94,1.49,28.43,0.65,29.08,Regular Air,Chad McGuire,Quebec,,,,,
36163,05-11-2012,Low,32,14.45,462.4,7.17,469.57,24.61,494.18,Regular Air,Meg O'Connel,Ontario,,,,,
